state,ideology,name,party
ND,-0.391,"Anderson, Pamela",D
ND,0.352,"Beadle, Thomas",R
ND,0.595,"Becker, Richard S",R
ND,1.232,"Becker, Rick",R
ND,1.173,"Bellew, Larry",R
ND,0.959,"Belter, Wesley",R
ND,-0.063,"Boe, Tracy",D
ND,0.837,"Boehning, Randy",R
ND,-0.418,"Boschee, Joshua",D
ND,1.103,"Brabandt, Roger",R
ND,0.678,"Brandenburg, Michael Don",R
ND,1.168,"Carlson, Al",R
ND,0.742,"Damschen, Charles",R
ND,-0.177,"Delmore, Lois",D
ND,1.388,"Delzer, Jeff",R
ND,0.765,"Devlin, William",R
ND,0.779,"Dockter, Jason",R
ND,0.877,"Dosch, Mark",R
ND,0.545,"Fehr, Alan",R
ND,0.498,"Frantsvog, Robert",R
ND,0.75,"Froseth, Glen",R
ND,-0.269,"Glassheim, Eliot",D
ND,-0.577,"Guggisberg, Ron",D
ND,-0.243,"Haak, Jessica",D
ND,-0.27,"Hanson, Ben",D
ND,0.496,"Hatlestad, Patrick",R
ND,0.309,"Hawken, Kathy",R
ND,0.941,"Headland, Craig",R
ND,0.616,"Hofstad, Curt",R
ND,-0.41,"Hogan, Kathy",D
ND,-0.425,"Holman, Richard",D
ND,-0.176,"Hunskor, Bob",D
ND,0.517,"Johnson, Dennis",R
ND,0.25,"Johnson, Mary C",R
ND,0.912,"Kading, Tom",R
ND,0.719,"Karls, Karen",R
ND,0.991,"Kasper, James",R
ND,0.556,"Keiser, George",R
ND,0.828,"Kempenich, Keith",R
ND,0.562,"Kiefert, Dwight",R
ND,0.737,"Klein, Matthew",R
ND,0.561,"Klemin, Lawrence",R
ND,1.108,"Koppelman, Ben",R
ND,0.787,"Koppelman, Kim",R
ND,0.747,"Kreidt, Gary",R
ND,0.37,"Kretschmar, William",R
ND,0.78,"Laning, Vernon",R
ND,0.616,"Larson, Diane",R
ND,0.577,"Lefor, Mike",R
ND,0.755,"Looysen, Alex",R
ND,0.946,"Louser, Scott",R
ND,0.223,"Maragos, Andrew",R
ND,0.479,"Martinson, Bob",R
ND,0.681,"Meier, Lisa",R
ND,-0.372,"Mitskog, Alisa",D
ND,-0.434,"Mock, Corey",D
ND,0.664,"Monson, David",R
ND,-0.555,"Mooney, Gail",D
ND,-0.395,"Muscha, Naomi",D
ND,0.773,"Nathe, Mike",R
ND,0.488,"Nelson, Jon",R
ND,-0.176,"Nelson, Marvin",D
ND,1.07,"Olson, Christopher",R
ND,-0.449,"Onstad, Kenton",D
ND,-0.634,"Oversen, Kylie",D
ND,0.565,"Owens, Mark",R
ND,0.705,"Paur, Gary",R
ND,0.914,"Pollert, Chet",R
ND,0.723,"Porter, Todd",R
ND,1.06,"Rohr, Karen",R
ND,1.159,"Ruby, Dan",R
ND,0.435,"Sanford, Mark",R
ND,1.006,"Schatz, Mike",R
ND,0.987,"Schmidt, James",R
ND,-0.467,"Schneider, Jasper",D
ND,0.642,"Schreiber-Beck, Cindy",R
ND,0.634,"Seibel, Jay R",R
ND,0.624,"Silbernagel, Peter",R
ND,1.104,"Skarphol, Robert",R
ND,0.698,"Steiner, Vicky",R
ND,1.203,"Streyle, Roscoe",R
ND,-0.419,"Strinden, Marie",D
ND,0.563,"Sukut, Gary",R
ND,0.9,"Thoreson, Blair",R
ND,1.017,"Toman, Nathan",R
ND,0.767,"Trottier, Wayne",R
ND,0.806,"Vigesaa, Don",R
ND,-0.524,"Wallman, Kris",D
ND,0.846,"Weisz, Robin",R
ND,0.489,"Zubke, Denton B",R
OH,1.205,Amstutz,R
OH,-0.552,"Boccieri, John",D
OH,1.022,"Cupp, Robert",R
OH,-0.815,"Fedor, Teresa",D
OH,1.204,"Schaffer, Tim",R
OH,0.695,"Schuring, Kirk",R
OH,-0.929,"Strahorn, Frederick",D
OH,0.712,"Anielski, Marlene",R
OH,1.26,"Antani, Niraj J.",R
OH,-1.019,"Antonio, Nickie J.",D
OH,0.587,"Arndt, Steven",R
OH,-0.864,"Ashford, Michael",D
OH,0.822,"Baker, Nan",R
OH,-0.449,"Barnes Jr, John E",D
OH,1.051,"Becker, John",R
OH,-0.466,"Bishoff, Heather",D
OH,0.817,"Blessing, Louis III",R
OH,-1.084,"Boggs, Kristin",D
OH,0.872,"Boose, Terry",R
OH,-0.784,"Boyce, Kevin L.",D
OH,-0.813,"Boyd, Janine R.",D
OH,1.118,"Brenner, Andrew",R
OH,0.067,"Brinkman, Thomas Jr.",R
OH,0.716,"Brown, Tim",R
OH,-1.02,"Bryant Kuhns, Christie",D
OH,1.237,"Buchy, Jim",R
OH,0.781,"Burkley, Tony",R
OH,0.984,"Butler, James",R
OH,-0.769,"Celebrezze, Nicholas John",D
OH,-0.5,"Cera, Jack",D
OH,-0.927,"Clyde, Kathleen",D
OH,0.941,"Conditt, Margaret",R
OH,-0.793,"Craig, Hearcel F.",D
OH,-0.573,"Curtin, Mike",D
OH,1.981,"Dean, Bill",R
OH,0.991,"Derickson, Timothy",R
OH,0.694,"Dever, Jonathan",R
OH,0.989,"DeVitis, Anthony",R
OH,0.912,"Dovilla, Michael",R
OH,-0.692,"Driehaus, Denise",D
OH,0.67,"Duffey, Michael",R
OH,1.07,"Gavarone, Theresa",R
OH,-0.718,"Gerberry, Ronald",D
OH,0.462,"Ginter, Timothy E.",R
OH,0.905,"Gonzales, Anne H.",R
OH,1.865,"Goodman, Wesley A.",R
OH,0.799,"Green, Doug",R
OH,0.852,"Grossman, Cheryl",R
OH,1.037,"Hagan, Christina M.",R
OH,1.062,"Hall, David",R
OH,0.469,"Hambley, Stephen D.",R
OH,1.034,"Hayes, William",R
OH,0.995,"Henne, Michael",R
OH,1.072,"Hill, Brian D.",R
OH,0.729,"Hood, Ron",R
OH,-1.52,"Howse, Stephanie D.",D
OH,0.989,"Huffman, Stephen A.",R
OH,-1.695,"Johnson, Greta",D
OH,0.772,"Johnson, Terry",R
OH,2.239,"Keller, Candice R.",R
OH,0.934,"Koehler, Kyle",R
OH,0.857,"Kunze, Stephanie L.",R
OH,1.103,"Landis, Al",R
OH,0.747,"LaTourette, Sarah",R
OH,-0.644,"Leland, David",D
OH,-1.601,"Lepore-Hagan, Michele",D
OH,1.137,"Maag, Ron",R
OH,0.677,"Manning, Nathan H.",R
OH,0.977,"McClain, Jeffrey",R
OH,1.004,"Mccolley, Robert",R
OH,1.35,"Merrin, Derek",R
OH,-0.502,"O'Brien, Michael J.",D
OH,-0.54,"O'Brien, Sean",D
OH,-0.366,"Patmon, Bill",D
OH,-0.635,"Patterson, John",D
OH,0.967,"Pelanda, Dorothy",R
OH,1.018,"Perales, Rick",R
OH,-0.948,"Phillips, Debbie",D
OH,-1.456,"Ramos, Dan",D
OH,-0.811,"Reece, Alicia",D
OH,0.568,"Reineke, Bill",R
OH,1.203,"Retherford, Wes",R
OH,0.554,"Rezabek, Jeffrey S.",R
OH,0.845,"Roegner, Kristina Daley",R
OH,-0.502,"Rogers, John M.",D
OH,0.841,"Romanchuk, Mark",R
OH,1.045,"Rosenberger, Cliff",R
OH,0.87,"Ruhl, Margaret",R
OH,0.887,"Ryan, Scott K.",R
OH,0.962,"Scherer, Gary",R
OH,1.03,"Sears, Barbara",R
OH,-0.811,"Sheehy, Michael P.",D
OH,1.088,"Slaby, Marilyn",R
OH,-0.539,"Slesnick, Stephen",D
OH,-1.024,"Smith, Kent",D
OH,0.976,"Smith, Ryan",R
OH,0.903,"Sprague, Robert",R
OH,-0.608,"Stinziano, Michael",D
OH,-1.101,"Strong Sykes, Emilia",D
OH,-0.622,"Sweeney, Martin J.",D
OH,1.01,"Terhar, Louis",R
OH,1.249,"Thompson, Andrew",R
OH,2.738,"Vitale, Nino",R
OH,0.843,"Young, Ronald",R
OH,2.566,"Zeltwanger, Paul E.",R
OK,1.243,"Banz, Gary W",R
OK,0.794,"Bennett, John R",R
OK,1.222,"Biggs, Scott R",R
OK,1.127,"Billy, Lisa J",R
OK,-0.062,"Brown, Mike",D
OK,1.356,"Brumbaugh, David",R
OK,1.353,"Caldwell, Chad",R
OK,1.228,"Calvey, Kevin J.",R
OK,-0.07,"Cannaday, Ed",D
OK,1.204,"Casey, Dennis",R
OK,0.848,"Christian, Mike William",R
OK,1.404,"Cleveland, Bobby",R
OK,1.384,"Cockroft, Josh",R
OK,0.148,"Condit, Donnie",D
OK,1.202,"Coody, Ann",R
OK,1.351,"Coody, Jeff",R
OK,1.318,"Cooksey, Marian",R
OK,1.013,"Cox, Doug",R
OK,1.234,"Dank, David M",R
OK,1.122,"Denney, Lee",R
OK,1.296,"Derby, David",R
OK,1.543,"Dunlap, Travis",R
OK,-0.042,"Dunnington, Jason",D
OK,1.348,"Echols, Jon",R
OK,1.2,"Enns, John T",R
OK,1.295,"Faught, George E",R
OK,1.153,"Fisher, Dan",R
OK,-0.213,"Fourkiller, William T",D
OK,-0.262,"Goodwin, Regina",D
OK,1.152,"Grau, Randon",R
OK,-0.015,"Griffith, Claudia",D
OK,1.499,"Hall, Elise",R
OK,1.064,"Hardin, Tommy C",R
OK,1.107,"Henke, Katie",R
OK,1.159,"Hickman, Jeffrey W",R
OK,-0.19,"Hoskin, Chuck",D
OK,-0.009,"Inman, Scott Michael",D
OK,1.272,"Jordan, John Paul",R
OK,1.192,"Joyner, Charles C",R
OK,1.297,"Kannady, Chris",R
OK,1.456,"Kern, Sally",R
OK,1.111,"Kirby, Dan",R
OK,-0.045,"Kouplen, Steve",D
OK,1.472,"Leewright, James",R
OK,1.32,"Lepak, Mark Paul",R
OK,0.082,"Lockhart, James",D
OK,0.159,"Loring, Ben",D
OK,1.241,"Martin, Scott C",R
OK,1.369,"McBride, Mark",R
OK,1.308,"McCall, Charles A",R
OK,1.307,"McCullough, Mark Everett",R
OK,-0.022,"McDaniel, Jeannie",D
OK,1.339,"McDaniel, Randy",R
OK,-0.259,"McPeak, Jerry",D
OK,1.091,"Montgomery, John Michael",R
OK,1.308,"Moore, Lewis H",R
OK,-0.511,"Morrissette, Richard D",D
OK,1.4,"Mulready, Glen",R
OK,0.025,"Munson, Cyndi",D
OK,1.357,"Murdock, William Casey",R
OK,1.499,"Murphey, Jason W",R
OK,1.285,"Nelson, Jason",R
OK,1.424,"Newell, Tom",R
OK,1.202,"Nollan, Jadine",R
OK,1.395,"O'Donnell, Terry",R
OK,1.247,"Ortega, Charles Larry",R
OK,1.278,"Osborn, Leslie",R
OK,1.245,"Ownbey, Pat",R
OK,1.218,"Park, Scooter",R
OK,0.1,"Perryman, David L.",D
OK,1.296,"Peterson, Pam",R
OK,1.381,"Pfeiffer, John",R
OK,0.059,"Proctor, Eric Dean",D
OK,0.357,"Pruett, Raymond C",D
OK,-0.042,"Renegar, Brian",D
OK,0.888,"Ritze, Mike",R
OK,1.057,"Roberts, Dustin",R
OK,1.267,"Roberts, Kevin",R
OK,1.456,"Rogers, Michael",R
OK,0.074,"Rousselot, Wade",D
OK,1.192,"Russ, Todd D",R
OK,1.285,"Sanders, Mike",R
OK,0.027,"Scott, Seneca D",D
OK,1.2,"Sears, Earl",R
OK,-0.616,"Shelton, Mike",D
OK,-0.051,"Sherrer, Ben",D
OK,0.089,"Shoemake, Jerry Ray",D
OK,-0.191,"Stone, Shane",D
OK,1.281,"Strohm, Chuck",R
OK,0.115,"Tadlock, Johnny",D
OK,1.147,"Thomsen, Todd Mark",R
OK,1.304,"Vaughan, Steve",R
OK,-0.132,"Virgin, Emily",D
OK,1.253,"Walker, Ken",R
OK,1.182,"Wallace, Kevin",R
OK,1.196,"Watson, Weldon",R
OK,1.39,"Wesselhoft, Paul",R
OK,-0.286,"Williams, Cory T",D
OK,1.241,"Wood, Justin Freeland",R
OK,1.273,"Wright, Harold",R
OK,-0.345,"Young, George E.",D
OR,-0.774,"Barker, Jeff",D
OR,-1.452,"Barnhart, Philip N.",D
OR,0.992,"Barreto, Gregory L.",R
OR,-0.634,"Barton, Brent",D
OR,0.626,"Bentz, Cliff",R
OR,-0.688,"Boone, Deborah",D
OR,-1.37,"Buckley, Peter",D
OR,0.56,"Buehler, Knute",R
OR,-0.828,"Clem, Brian",D
OR,0.513,"Davis, John",R
OR,-0.993,"Doherty, Margaret",D
OR,0.739,"Esquivel, Sal C",R
OR,-0.294,"Evans, Paul",D
OR,-0.697,"Fagan, Shemia",D
OR,-1.243,"Frederick, Lew",D
OR,-0.788,"Gallegos, Joe",D
OR,0.723,"Gilliam, Vic",R
OR,-1.206,"Gomberg, David",D
OR,-0.919,"Gorsek, Chris",D
OR,-1.276,"Greenlick, Mitch",D
OR,0.747,"Hack, Jodi L.",R
OR,0.756,"Hayden, Cedric Ross",R
OR,0.908,"Heard, Dallas",R
OR,-1.596,"Helm, Ken",D
OR,-1.406,"Holvey, Paul R.",D
OR,-0.97,"Hoyle, Val",D
OR,0.447,"Huffman, John",R
OR,0.505,"Johnson, Mark",R
OR,0.443,"Kennemer, Bill",R
OR,-1.491,"Keny-Guyer, Alissa",D
OR,-0.817,"Komp, Betty",D
OR,-1.16,"Kotek, Tina",D
OR,0.678,"Krieger, Wayne",R
OR,-1.555,"Lininger, Ann",D
OR,-1.024,"Lively, John D.",D
OR,-0.663,"McKeown, Caddy",D
OR,-0.364,"McLain, Susan",D
OR,0.686,"McLane, Michael",R
OR,-1.257,"Nathanson, Nancy",D
OR,0.945,"Nearman, Mike",R
OR,-1.555,"Nosse, Robert A.",D
OR,0.55,"Olson, Andy",R
OR,0.614,"Parrish, Julie N.",R
OR,-1.361,"Pederson, Jessica Vega",D
OR,-0.402,"Piluso, Carla C.",D
OR,1.232,"Post, Bill",R
OR,-1.158,"Rayfield, Dan",D
OR,-1.178,"Read, Tobias",D
OR,-1.218,"Reardon, Jeff",D
OR,0.817,"Sprenger, Sherrie",R
OR,0.768,"Stark, Duane A.",R
OR,-1.581,"Taylor, Kathleen",D
OR,0.503,"Thompson, Jim",R
OR,-1.474,"Warner, Barbara Smith",D
OR,1.269,"Weidner, Jim",R
OR,0.611,"Whisnant, C.",R
OR,1.155,"Whitsett, Gail",R
OR,-1.194,"Williamson, Jennifer",D
OR,0.87,"Wilson, Carl",R
OR,-0.93,"Witt, Bradley",D
PA,-0.538,"Smith, Matthew",D
PA,-0.842,"Acosta, Leslie",D
PA,0.41,"Adolph, William Jr.",R
PA,0.59,"Baker, Matthew",R
PA,-0.358,"Barbin, Bryan",D
PA,0.472,"Barrar, Stephen",R
PA,0.858,"Benninghoff, Kerry",R
PA,-0.872,"Bishop, Louise Williams",D
PA,-0.484,"Bizzarro, Ryan",D
PA,1.079,"Bloom, Stephen",R
PA,0.414,"Boback, Karen",R
PA,-0.71,"Boyle, Brendan",D
PA,-0.74,"Bradford, Matthew",D
PA,-0.85,"Briggs, Tim",D
PA,0.483,"Brown, Rosemary M",R
PA,-0.94,"Brown, Vanessa",D
PA,-0.978,"Brownlee, Michelle",D
PA,-1.15,"Bullock, Donna",D
PA,-0.396,"Burns, Frank",D
PA,-0.549,"Caltagirone, Thomas",D
PA,-0.496,"Carroll, Mike",D
PA,0.69,"Causer, Martin",R
PA,0.654,"Christiana, Jim III",R
PA,-0.95,"Cohen, Mark",D
PA,-0.554,"Conklin, H.",D
PA,-1.153,"Cook-Artis, Tonyelle W.",D
PA,0.659,"Corbin, Becky",R
PA,-0.467,"Costa, Dominic",D
PA,-0.564,"Costa, Paul",D
PA,0.943,"Cox, Jim",R
PA,-0.751,"Cruz, Angel",D
PA,0.663,"Culver Schlegel, Lynda",R
PA,0.842,"Cutler, Bryan",R
PA,-1.023,"Daley, Mary Jo",D
PA,-0.548,"Daley, Peter II",D
PA,-0.632,"Davidson, Margo",D
PA,-0.655,"Davis, Tina",D
PA,-1.119,"Dawkins, Jason",D
PA,0.635,"Day, Gary",R
PA,-0.896,"Dean, Madeleine",D
PA,-0.528,"Deasy, Daniel Jr.",D
PA,-0.78,"Delissio, Pamela",D
PA,0.721,"Delozier, Sheryl",R
PA,-0.499,"DeLuca, Anthony Jr.",D
PA,-0.694,"Dermody, Frank",D
PA,0.689,"Diamond, Russ",R
PA,0.24,"DiGirolamo, Gene",R
PA,-0.773,"Donatucci, Maria",D
PA,-0.771,"Driscoll, Michael J.",D
PA,0.854,"Dunbar, George",R
PA,1.119,"Dush, Cris",R
PA,0.829,"Ellis, Brian",R
PA,0.881,"Emrick, Joe",R
PA,0.429,"English, Harold",R
PA,0.904,"Evankovich, Eli",R
PA,-0.803,"Evans, Dwight",D
PA,0.69,"Everett, Garth",R
PA,-0.665,"Fabrizio, Florindo",D
PA,-0.509,"Farina, Frank",D
PA,0.396,"Farry, Frank",R
PA,0.832,"Fee, Mindy",R
PA,-0.556,"Flynn, Martin",D
PA,-0.786,"Frankel, Dan",D
PA,-0.716,"Freeman, Robert",D
PA,0.889,"Gabler, Matt",R
PA,-0.952,"Gainey, Edward",D
PA,-0.506,"Galloway, John",D
PA,-0.492,"Gergely, Marc",D
PA,-0.363,"Gibbons, Jaret",D
PA,0.727,"Gillen, Mark",R
PA,0.892,"Gillespie, Keith",R
PA,0.63,"Gingrich, Mauree",R
PA,0.376,"Godshall, Robert",R
PA,-0.475,"Goodman, Neal",D
PA,0.816,"Greiner, Keith",R
PA,0.764,"Grell, Glen",R
PA,0.831,"Grove, Seth",R
PA,0.494,"Hackett, Joseph",R
PA,0.68,"Hahn, Marcia M",R
PA,-0.453,"Hanna, Michael Sr.",D
PA,-0.417,"Harhai, Ted",D
PA,0.552,"Harhart, Julie",R
PA,-0.61,"Harkins, Patrick",D
PA,0.318,"Harper, Catherine",R
PA,0.556,"Harris, C. Adam",R
PA,-0.904,"Harris, Jordan",D
PA,0.646,"Heffley, Doyle",R
PA,0.586,"Helm, Susan",R
PA,0.437,"Hennessey, Timothy",R
PA,0.809,"Hickernell, David",R
PA,0.758,"Irvin, Rich",R
PA,-0.38,"James, Harold",D
PA,0.676,"James, R.",R
PA,0.814,"Jozwiak, Barry J.",R
PA,0.532,"Kampf, Warren",R
PA,0.476,"Kaufer, Aaron",R
PA,0.991,"Kauffman, Rob",R
PA,-0.537,"Kavulich, Sid",D
PA,1.052,"Keller, Frederick",R
PA,0.91,"Keller, Mark",R
PA,-0.644,"Keller, William",D
PA,-0.872,"Kim, Patty",D
PA,-1.101,"Kinsey, Stephen",D
PA,-0.892,"Kirkland, Thaddeus",D
PA,0.841,"Klunk, Kate Anne",R
PA,-0.481,"Kortz, William II",D
PA,-0.409,"Kotik, Nick",D
PA,0.883,"Krieger, Tim",R
PA,-0.736,"Krueger-Braneky, Leanne",D
PA,0.982,"Lawrence, John",R
PA,0.609,"Lewis, Harry",R
PA,0.868,"Mackenzie, Ryan E.",R
PA,0.571,"Maher, John",R
PA,-0.54,"Mahoney, Tim",D
PA,0.602,"Major, Sandra",R
PA,0.939,"Maloney, David",R
PA,-0.516,"Markosek, Joseph",D
PA,0.75,"Marsico, Ronald",R
PA,0.545,"Masser, Kurt",R
PA,-0.502,"Matzie, Robert",D
PA,-1.167,"McCarter, Steve",D
PA,-1.095,"McClinton, Joanna E.",D
PA,1.055,"McGinnis, John",R
PA,-0.771,"McNeill, Daniel",D
PA,0.773,"Mentzer, Steven",R
PA,1.402,"Metcalfe, Daryl",R
PA,0.338,"Miccarelli, Nicholas III",R
PA,0.552,"Millard, David",R
PA,0.975,"Miller, Brett R.",R
PA,-0.526,"Miller, Daniel",D
PA,0.52,"Milne, Duane",R
PA,0.784,"Moul, Dan",R
PA,-0.358,"Mullery, Gerald",D
PA,0.311,"Murt, Thomas",R
PA,0.516,"Mustio, Mark",R
PA,-0.602,"Neilson, Ed",D
PA,0.772,"Nelson, Eric R.",R
PA,0.605,"Nesbit, Tedd C.",R
PA,-0.398,"Neuman, Brandon",D
PA,-0.806,"O'Brien, Michael",D
PA,0.376,"O'Neill, Bernard",R
PA,0.893,"Oberlander, Donna",R
PA,0.829,"Ortitay, Jason A.",R
PA,-0.951,"Parker, Cherelle",D
PA,0.481,"Parker, David C.",R
PA,-0.699,"Pashinski, Eddie Day",D
PA,0.576,"Payne, John",R
PA,0.613,"Peifer, Michael",R
PA,-0.337,"Petrarca, Joseph Jr.",D
PA,0.351,"Petri, Scott",R
PA,0.841,"Phillips-Hill, Kristin Lee",R
PA,0.624,"Pickett, Tina",R
PA,0.757,"Pyle, Jeffrey",R
PA,0.678,"Quigley, Thomas",R
PA,0.577,"Quinn, Christopher B.",R
PA,0.386,"Quinn, Marguerite",R
PA,0.454,"Rader, Jack B.",R
PA,0.862,"Rapp, Kathy",R
PA,-0.571,"Ravenstahl, Adam",D
PA,-0.461,"Readshaw, Harry III",D
PA,0.571,"Reed, Dave",R
PA,0.777,"Reese, Mike",R
PA,0.622,"Regan, Mike",R
PA,1.047,"Roae, Bradley",R
PA,-0.933,"Roebuck, James Jr.",D
PA,0.373,"Ross, Chris",R
PA,1.015,"Rothman, Greg",R
PA,-0.595,"Rozzi, Mark",D
PA,0.83,"Saccone, Richard",R
PA,-0.372,"Sainato, Chris",D
PA,-0.482,"Samuelson, Steve",D
PA,0.8,"Sankey, Thomas III",R
PA,-0.722,"Santarsiero, Steven",D
PA,0.36,"Santora, James",R
PA,-1.123,"Savage, Lynwood W.",D
PA,0.837,"Saylor, Stanley",R
PA,0.827,"Schemel, Paul",R
PA,-0.691,"Schlossberg, Mike",D
PA,-0.674,"Schreiber, Kevin",D
PA,-0.647,"Schweyer, Peter G.",D
PA,0.745,"Simmons, Justin",R
PA,-0.857,"Sims, Brian",D
PA,-0.448,"Snyder, Pam",D
PA,0.781,"Sonney, Curtis",R
PA,0.723,"Staats, Craig T.",R
PA,0.408,"Stephens, Todd",R
PA,-0.8,"Sturla, P. Michael",D
PA,1.009,"Tallman, Will",R
PA,0.257,"Taylor, John",R
PA,-0.857,"Thomas, W.",D
PA,0.679,"Tobash, Mike",R
PA,0.618,"Toepel, Marcy",R
PA,0.877,"Topper, Jesse W.",R
PA,0.836,"Truitt, Dan",R
PA,0.713,"Turzai, Mike",R
PA,0.4,"Vereb, Mike",R
PA,-0.692,"Vitali, Gregory",D
PA,0.88,"Ward, Judith F.",R
PA,0.691,"Warner, Ryan",R
PA,-0.868,"Waters, Ronald",D
PA,0.419,"Watson, Katharine",R
PA,0.85,"Wentling, Parke",R
PA,-0.776,"Wheatley, Jake Jr.",D
PA,0.717,"Wheeland, Jeff C.",R
PA,-0.352,"White, Jesse",D
PA,0.08,"White, Martina",R
PA,-0.777,"Youngblood, Rosita",D
PA,0.873,"Zimmerman, David H.",R
RI,-0.682,"Abney, Marvin L.",D
RI,-0.685,"Ackerman, Mia A.",D
RI,-0.506,"Ajello, Edith H.",D
RI,-0.595,"Almeida Jr, Joseph S",D
RI,-0.582,"Amore, Gregg",D
RI,-0.462,"Azzinaro, Samuel A.",D
RI,-0.709,"Barros, Jean Philippe",D
RI,-0.595,"Bennett, David A.",D
RI,-0.938,"Blazejewski, Christopher R",D
RI,-0.497,"Canario, Dennis M.",D
RI,-0.567,"Carnevale, John M.",D
RI,-0.553,"Carson, Lauren H.",D
RI,-0.455,"Casey, Stephen M.",D
RI,0.163,"Chippendale, Michael W.",R
RI,-0.488,"Corvese, Arthur J.",D
RI,0.231,"Costa, Doreen Marie",R
RI,-0.32,"Costantino, Gregory J",D
RI,-0.603,"Coughlin, David A.",D
RI,-0.583,"Craven, Robert E.",D
RI,-0.416,"Desimone, John J",D
RI,-0.657,"Diaz, Grace",D
RI,-0.428,"Edwards, John G.",D
RI,-0.461,"Fellela, Deborah A.",D
RI,-0.542,"Fogarty, Kathleen A.",D
RI,-0.691,"Gallison, Raymond E.",D
RI,0.117,"Giarrusso, Antonio",R
RI,-0.614,"Handy, Arthur",D
RI,-0.458,"Hearn, Joy",D
RI,-0.365,"Hull, Raymond A",D
RI,-0.447,"Jacquard, Robert B.",D
RI,-0.626,"Johnston Jr, Raymond H",D
RI,-0.769,"Kazarian, Katherine S.",D
RI,-0.523,"Keable, Cale P.",D
RI,-0.564,"Kennedy, Brian Patrick",D
RI,0.052,"Lancia, Robert B.",R
RI,-0.414,"Lima, Charlene M.",D
RI,-0.296,"Lombardi, John Joseph",D
RI,-0.087,"Macbeth, Karen L",D
RI,-0.701,"Maldonado, Shelby",D
RI,-0.482,"Malik, Jan P",D
RI,-0.391,"Marcello, Michael J",D
RI,-0.713,"Marshall, Kenneth A.",D
RI,-0.763,"Mattiello, Nicholas Anthony",D
RI,-0.629,"McEntee, Carol Hagan",D
RI,-0.865,"McKiernan, Daniel P.",D
RI,-0.273,"McLaughlin, James N",D
RI,-0.661,"McNamara, Joseph M",D
RI,-0.591,"Melo, Helio",D
RI,-0.421,"Messier, Mary Duffy",D
RI,0.017,"Morgan, Patricia L",R
RI,-0.726,"Morin, Michael A.",D
RI,-0.014,"Nardolillo, Robert A.",R
RI,-0.625,"Naughton, Eileen Slattery",D
RI,0.138,"Newberry, Brian C.",R
RI,-0.225,"Nunes, Jared R",D
RI,-0.612,"O'Brien, William W.",D
RI,-0.392,"O'Grady, Jeremiah T.",D
RI,-0.464,"Palangio, Thomas A",D
RI,-0.287,"Phillips, Robert D.",D
RI,0.386,"Price, Justin",R
RI,-0.811,"Regunberg, Aaron",D
RI,-0.026,"Reilly, Daniel Patrick",R
RI,0.695,"Roberts, Sherry",R
RI,-0.482,"Ruggiero, Deborah L.",D
RI,-0.6,"Serpa, Patricia A.",D
RI,-0.694,"Shekarchi, K. Joseph",D
RI,-0.599,"Slater, Scott A",D
RI,-0.527,"Solomon, Joseph J.",D
RI,-0.448,"Tanzi, Teresa Ann",D
RI,-0.889,"Tobon, Carlos E.",D
RI,0.078,"Trillo, Joseph A",R
RI,-0.377,"Ucci, Stephen R",D
RI,-0.586,"Williams, Anastasia P",D
RI,-0.317,"Winfield, Thomas J.",D
SC,1.753,"Corbin, Thomas D.",R
SC,-0.682,"Alexander, Terry",D
SC,1.115,"Allison, Merita A.",R
SC,-0.627,"Anderson, Carl L",D
SC,-0.151,"Anthony, Michael A.",D
SC,1.245,"Atwater, Todd K",R
SC,-0.214,"Bales, Jimmy C.",D
SC,1.171,"Ballentine, Nathan",R
SC,-1.153,"Bamberg, Justin T.",D
SC,0.775,"Bannister, Bruce W.",R
SC,1.732,"Bedingfield, Eric M",R
SC,-0.373,"Bernstein, Beth E.",D
SC,1.032,"Bingham, Kenneth A.",R
SC,-0.263,"Bowers, William K.",D
SC,0.877,"Bradley, Jeffrey A.",R
SC,0.51,"Brannon, Norman D",R
SC,-0.384,"Brown, Grady A",D
SC,-0.536,"Brown, Robert L.",D
SC,1.075,"Burns, James Mikell",R
SC,1.467,"Chumley, William M.",R
SC,0.441,"Clary, Gary E.",R
SC,0.865,"Clemmons, Alan D",R
SC,-0.505,"Clyburn, William Sr.",D
SC,-0.843,"Cobb-Hunter, Gilda",D
SC,1.034,"Cole Jr, J. Derham",R
SC,0.925,"Collins, Neal A.",R
SC,1.267,"Corley, Christopher A.",R
SC,0.945,"Crawford, Heather Ammons",R
SC,0.94,"Crawford, Kristopher R.",R
SC,0.884,"Crosby, William E",R
SC,0.929,"Daning, Joseph S",R
SC,0.853,"Davis, Sylleste H.",R
SC,0.88,"Delleney Jr, F. Gregory",R
SC,-0.709,"Dillard, Chandra E.",D
SC,-0.295,"Douglas, MaryGail K",D
SC,0.95,"Duckworth, Gregory A.",R
SC,0.92,"Erickson, Shannon S",R
SC,1.122,"Felder, Raye",R
SC,0.799,"Finlay, Kirkman",R
SC,1.148,"Forrester, P. Michael",R
SC,1.085,"Fry, Russell W.",R
SC,-0.206,"Funderburk, Laurie Slade",D
SC,0.808,"Gagnon, Craig A.",R
SC,-0.2,"George, J. Wayne",D
SC,-0.805,"Gilliard, Wendell G.",D
SC,-0.498,"Govan, Jerry N.",D
SC,1.358,"Hamilton, Daniel P.",R
